808,0.16742,2.7106,11.257
809,0.32065,2.1456,11.573
810,0.24882,1.5734,10.366
811,-0.040878,1.3771,8.2882
812,-0.17735,1.7218,6.7224
813,-0.23241,2.3922,6.2005
814,-0.43353,3.2397,6.6698
815,-0.34494,3.6037,7.7567
816,-0.12946,3.7042,7.4623
817,0.03334,3.9867,7.0409
818,0.086014,4.0945,7.8262
819,-0.25397,3.9173,9.4135
820,-0.52451,3.642,10.275
821,-0.4407,3.6444,10.175
822,-0.00975,3.6755,10.002
823,0.15066,3.6084,10.287
824,-0.53169,4.0897,10.321
825,-0.18452,3.9389,9.4279
826,0.426,3.8455,9.0975
827,0.17221,3.8,10.278
828,-0.321,3.5869,11.111
829,-0.69449,3.5989,10.438
830,-0.67534,3.5151,9.5165
831,-0.82378,3.7449,8.8197
832,-0.69449,3.63,8.4726
833,-0.28987,3.2804,8.463
834,0.15784,2.7465,8.7767
835,0.33501,2.294,8.8293
836,0.22728,2.1552,8.7384
837,-0.000183,2.3036,8.6976
838,-0.24199,2.5813,8.4678
839,-0.26114,2.9429,8.0345
840,0.064468,3.2948,7.7088
841,0.67978,3.6252,7.8333
842,1.1969,4.0873,8.3361
843,1.1419,4.377,8.9754
844,0.73006,4.4919,9.5117
845,0.46909,4.5757,9.5643
846,0.44275,4.772,9.3489
847,0.45473,4.9947,9.6841
848,-0.016937,5.6818,9.9019
849,0.48106,5.464,10.273
850,1.9679,4.219,11.128
851,1.9774,3.1943,11.674
852,0.82103,2.397,11.293
853,-1.2667,2.6508,9.7679
854,-1.7312,2.6053,8.7312
855,-0.67773,2.6987,8.7767
856,0.5098,3.1153,9.3082
857,1.9176,2.6627,9.2579
858,1.9846,2.045,8.8748
859,0.72047,1.6907,8.0752
860,-0.33536,1.5375,7.2755
861,-0.76393,1.8559,6.9259
862,-0.71126,2.543,6.7919
863,-0.55084,3.1464,7.0337
864,-0.35452,3.6468,7.582
865,0.22967,3.6539,7.9722
866,0.35657,3.6851,8.4893
867,-0.29227,3.7904,9.1095
868,-0.93391,3.6515,9.7128
869,-1.1255,3.2038,10.388
870,-1.1255,2.6268,11.264
871,-1.894,2.6675,11.894
872,-2.538,3.0865,11.745
873,-1.4487,2.6867,11.257
874,-0.39522,2.8567,11.274
875,0.31586,2.8423,11.547
876,0.55768,2.6723,11.231
877,0.20572,2.7441,10.251
878,0.32065,2.5478,9.2483
879,0.35657,2.5718,8.4989
880,0.21291,2.4497,8.2212
881,0.062073,2.1336,8.2858
882,-0.014542,1.8655,8.2404
883,-0.13425,1.7434,8.1757
884,-0.23003,1.8415,8.2428
885,-0.48621,2.3132,8.5803
886,-0.51015,2.5909,8.8772
887,-0.34494,2.7226,8.8892
888,-0.4407,3.0506,8.8748
889,-0.37128,3.2589,8.8509
890,-0.26593,3.5175,9.0807
891,-0.64661,4.0035,9.6146
892,-0.96025,4.3459,10.184
893,-1.1015,4.5063,10.699
894,-1.1877,4.4728,10.96
895,-1.3601,4.4512,10.843
896,-1.9538,5.0665,10.352
897,-1.803,5.1527,10.184
898,-0.28987,4.3626,10.884
899,0.37572,3.6372,12.442
900,-0.46944,3.0602,12.387
901,-1.4535,2.7322,11.042
902,-1.6163,2.5957,9.9019
903,-1.2595,2.9908,9.1956
904,-0.21805,2.8303,8.9658
905,0.61275,2.1935,8.7384
906,0.49782,1.662,7.989
907,0.11714,1.2549,7.0696
908,-0.27312,1.4082,6.3106
909,-0.42874,2.0762,5.7839
910,-0.28268,2.6891,5.5493
911,-0.22284,3.381,5.906
912,-0.1989,3.7306,6.7081
913,-0.095947,3.4816,7.4191
914,-0.37607,3.4002,7.7998
915,-1.1997,3.6563,9.052
916,-1.8557,3.4504,10.453
917,-1.8581,3.1943,10.8
918,-1.4056,3.0386,11.135
919,-1.2667,3.0099,11.619
920,-1.8964,3.6635,11.149
921,-1.238,3.4696,9.9738
922,-0.32579,3.2565,9.9498
923,0.20334,2.5095,11.185
924,-0.32339,2.227,10.728
925,-0.84055,2.3778,9.2986
926,-0.60591,2.6843,8.1326
927,0.177,2.8447,7.5508
928,0.59119,2.871,8.3601
929,0.45952,2.5215,9.8229
930,0.23445,1.9588,10.254
931,0.2177,1.4561,9.8325
932,-0.25635,1.4752,9.3082
933,-0.68492,1.7601,8.7647
934,-0.64421,2.3276,8.3936
935,-0.41916,2.895,8.5803
936,-0.12707,3.4696,8.9419
937,0.24403,3.7665,9.2172
938,0.064468,3.9939,9.6314
939,-0.63704,4.219,10.168
940,-1.4487,4.4847,10.345
941,-1.87,4.6906,10.481
942,-1.554,4.5302,10.651
943,-1.0991,4.3578,10.884
944,-1.5827,4.8391,10.647
945,-1.317,4.9755,9.8205
946,0.002213,4.3602,9.5572
947,0.52895,3.5654,11.276
948,-0.031296,2.7753,12.241
949,-0.8549,2.4736,11.08
950,-1.2811,2.5694,9.7798
951,-1.0129,2.9788,8.9035
952,-0.031296,2.8998,8.8868
953,0.72766,2.4281,9.1597
954,0.90483,2.0474,8.7503
955,0.67259,1.7051,7.8525
956,0.1339,1.7697,6.8541
957,-0.45747,2.3108,6.0137
958,-1.1063,2.986,6.246
959,-1.1805,3.393,7.4383
960,-0.83336,3.5223,8.396
961,-0.76871,3.6061,8.8916
962,-1.0345,3.6396,8.9107
963,-1.293,3.5127,8.8988
964,-1.4391,3.6156,9.2339
965,-1.329,3.8287,9.8612
966,-0.96025,3.7306,10.905
967,-0.56999,3.2804,11.796
968,-1.1326,3.302,11.937
969,-1.2524,3.1368,11.089
970,-0.38326,2.8279,10.048
971,-0.0289,2.883,10.139
972,0.011795,2.7274,10.678
973,-0.42874,3.0291,10.211
974,-0.26114,3.1248,9.2411
975,0.20334,3.3212,8.2643
976,0.64146,3.2948,7.6466
977,0.72766,3.1392,7.5269
978,0.20334,2.9022,7.7088
979,-0.57957,2.7657,7.6873
980,-0.86449,2.567,7.8429
981,-0.92912,2.5023,8.3218
982,-0.7352,2.622,8.7408
983,-0.67055,3.1081,9.1262
984,-0.89082,3.4648,9.1382
985,-0.98898,3.7449,8.7431
986,-1.0656,4.1711,8.5684
987,-0.99138,4.4967,8.7695
988,-1.0369,4.7888,9.526
989,-1.4774,4.9875,10.129
990,-1.7431,4.8391,10.395
991,-1.566,4.4632,10.704
992,-1.791,4.7194,10.704
993,-2.155,5.4616,10.242
994,-0.89322,5.1192,10.283
995,-0.16537,4.3722,11.183
996,-0.69928,3.3762,11.317
997,-1.7479,3.1153,10.089
998,-1.7958,3.0291,8.7838
999,-1.3313,3.5247,7.9147
1000,-0.60352,3.7617,8.1063
1001,0.1315,2.8519,9.3776
1002,0.093201,1.978,9.7296
1003,-0.25874,1.5446,8.7479
1004,-0.47662,1.7123,7.4311
1005,-0.76154,2.2126,6.5237
1006,-0.93391,2.9429,5.8318
1007,-0.86209,3.5199,5.4846
1008,-0.77589,3.8215,5.5493
1009,-0.82138,4.0131,6.0305
1010,-0.59393,4.0035,6.7272
1011,-0.24678,3.9029,7.4575
1012,-0.62027,4.1735,8.7599
1013,-1.1781,4.2285,10.309
1014,-0.9818,3.4983,11.82
1015,-0.8573,2.7322,12.952
1016,-1.1829,2.5478,13.469
1017,-1.5732,3.2469,12.82
1018,-0.43353,3.0578,11.597
1019,0.14827,3.3331,11.101
1020,0.30389,2.95,10.881
1021,-0.3593,2.8495,10.479
1022,-0.96504,2.9189,9.7535
1023,-0.88124,2.9836,8.8437
1024,-0.34494,3.0961,8.1613
1025,0.27756,3.0099,7.9315
1026,0.55049,2.816,8.0728
1027,0.21051,2.4975,8.293
1028,-0.25635,2.0857,8.1207
1029,-0.71365,1.8631,7.7448
1030,-1.0417,1.9995,7.3641
1031,-0.71605,2.409,7.0337
1032,-0.37128,3.1823,6.981
1033,-0.069611,3.7473,6.9571
1034,-0.048065,4.0538,7.4407
1035,-0.41676,4.1735,8.3481
1036,-1.1494,4.1831,9.6122
1037,-1.8174,4.0897,10.761
1038,-2.1526,4.0969,11.427
1039,-2.0472,4.207,11.848
1040,-1.4463,4.0322,12.045
1041,-1.8437,4.5781,11.734
1042,-2.0185,4.7146,11.793
1043,-0.92673,3.642,12.289
1044,-0.92673,2.9309,12.6
1045,-1.1063,2.3419,12.03
1046,-1.2547,2.2581,10.654
1047,-1.0177,2.3036,9.7583
1048,-0.79027,2.5933,9.5667
1049,-0.4407,2.385,9.9019
1050,-0.36649,1.7817,10.122
1051,-0.46464,1.3723,9.9642
1052,-0.4072,1.2909,9.2244
1053,-0.4072,1.6548,8.5349
1054,-0.66098,2.2414,8.0919
1055,-0.79744,2.543,7.6514
1056,-0.63704,2.5071,7.5053
1057,-0.58437,2.4449,7.6346
1058,-0.55803,2.2797,7.6825
1059,-0.74956,2.3635,7.6729
1060,-0.90518,2.6101,7.9291
1061,-0.7376,2.8758,8.2428
1062,-0.47662,3.2182,8.5061
1063,-0.18692,3.4576,8.7479
1064,0.10995,3.6396,9.2028
1065,-0.040878,4.1471,9.7822
1066,0.4619,3.9963,9.7032
1067,1.1227,3.4911,9.6936
1068,0.70612,3.4169,10.378
1069,0.040527,2.9644,11.24
1070,-0.74477,2.8447,11.638
1071,-0.99377,2.7034,10.876
1072,-0.50057,2.8088,9.7655
1073,0.066864,3.0219,8.8581
1074,0.2991,2.9141,8.2451
1075,0.06926,2.6436,7.977
1076,-0.321,2.2892,7.7017
1077,-0.83575,2.057,7.3138
1078,-1.2835,2.148,7.0935
1079,-1.5827,2.6005,7.2492
1080,-1.5157,3.0195,7.5197
1081,-1.1662,3.302,8.0033
1082,-1.0321,3.5941,8.5947
1083,-1.1326,3.8263,8.9395
1084,-1.5708,4.1902,9.4231
1085,-1.985,4.4847,10.168
1086,-1.9826,4.6906,10.857
1087,-1.827,4.8391,11.7
1088,-1.5396,4.6954,11.717
1089,-2.1597,5.0929,11.077
1090,-2.9235,5.7106,10.309
1091,-1.894,5.0761,10.508
1092,-0.88843,4.4704,11.449
1093,-0.067215,2.8782,11.999
1094,-0.88603,2.1169,10.996
1095,-1.9898,2.0642,9.1047
1096,-1.9419,1.8846,7.8908
1097,-2.1358,2.6029,8.0345
1098,-1.2188,2.3754,8.5396
1099,-0.04567,1.4632,9.0257
1100,-0.15819,1.006,9.2627
1101,-0.7711,0.80484,8.8102
1102,-1.2547,1.1113,8.0345
1103,-1.3361,1.8367,7.0672
1104,-0.93152,2.5454,6.5644
1105,-0.42874,3.3116,6.6626
1106,0.042923,3.7808,7.0792
1107,0.19855,3.9508,7.9578
1108,0.28952,3.8311,8.7671
1109,0.32065,3.7162,9.3608
1110,-0.13425,3.7617,10.467
1111,-0.37846,3.393,11.437
1112,-0.29466,3.0865,11.99
1113,-0.30664,3.1176,11.889
1114,-0.70647,3.6946,10.881
1115,-0.41676,3.6013,9.8181
1116,-0.53648,3.776,9.6218
1117,-0.70168,3.0745,10.395
1118,-1.3313,2.5167,11.24
1119,-1.827,2.2773,11.255
1120,-1.7815,2.2605,10.228
1121,-1.4223,2.8279,8.8197
1122,-0.86688,3.2206,7.4407
1123,-0.59872,3.4433,6.6458
1124,-0.70168,3.2996,6.4639
1125,-0.96504,2.8327,6.9571
1126,-1.0895,2.5933,7.7543
1127,-1.2188,2.476,8.5588
1128,-1.7001,2.5574,9.2459
1129,-2.1933,2.6364,9.5715
1130,-1.9299,2.6412,9.4662
1131,-1.5899,2.9237,9.3489
1132,-1.384,3.4744,9.1861
1133,-0.94827,3.8503,9.0496
1134,-0.89799,4.2812,9.3058
1135,-1.0345,4.5302,9.7296
1136,-1.1709,4.4799,10.165
1137,-1.3385,4.1831,10.278
1138,-1.7216,4.2645,9.8181
1139,-2.2412,4.9516,9.0568
1140,-1.2571,4.5661,9.1717
1141,-0.58676,4.3147,10.319
1142,-0.61787,3.46,11.571
1143,-1.1231,2.6963,11.777
1144,-1.5827,2.5071,10.527
1145,-1.2954,2.5598,9.0161
1146,-0.80223,3.1535,8.3026
1147,0.090805,3.1847,8.4798
1148,0.76358,2.3635,9.1166
1149,0.36613,1.7146,9.4351
1150,-0.057632,1.3124,8.9227
1151,-0.081573,1.4824,7.8788
1152,-0.086365,2.0714,6.9547
1153,-0.4455,2.7202,7.0863
1154,-0.21326,2.7633,7.5987
1155,-0.17973,2.7753,8.2068
1156,-0.4455,2.8471,8.985
1157,-0.92433,3.0291,9.7439
1158,-1.2978,3.0769,10.199
1159,-1.2835,3.1919,10.081
1160,-1.056,3.4648,10.079
1161,-0.68253,3.46,10.448
1162,-0.51253,3.053,10.979
1163,-1.1662,3.4409,10.697
1164,-0.70168,3.6348,9.7774
1165,0.15784,3.6444,9.8325
1166,0.12433,3.3044,11.801
1167,-0.36169,2.4616,13.338
1168,-0.93152,2.1504,12.701
1169,-1.2045,2.2294,11.025
1170,-0.74237,2.6891,9.4806
1171,-0.064819,3.3307,8.4343
1172,0.48823,3.4576,8.6043
1173,0.74442,3.0458,9.0759
1174,0.75879,2.5885,8.4271
1175,0.77315,2.5095,7.5772
1176,0.96469,2.8686,6.8637
1177,0.83061,3.4241,6.5453
1178,0.15066,3.7186,7.479
1179,-0.57718,3.4576,8.3577
1180,-1.1015,3.053,8.5181
1181,-1.5588,3.0195,8.7838
1182,-1.9155,3.2876,8.8796
1183,-1.9946,3.5749,8.6976
1184,-1.8892,3.7569,8.803
1185,-1.882,3.8981,9.1837
1186,-1.8389,4.0418,9.3968
1187,-1.6139,4.1471,9.3728
1188,-1.4918,4.2884,9.2244
1189,-1.9179,4.9636,9.0951
1190,-1.87,5.4855,9.3992
1191,-1.1614,5.0665,10.848
1192,-0.93631,3.6635,13.091
1193,-1.0201,2.567,13.34
1194,-0.83096,2.2198,11.499
1195,-0.17496,2.7058,9.5308
1196,0.22009,3.8622,8.123
1197,0.77315,4.3004,7.8525
1198,1.7045,3.551,9.3752
1199,2.0852,2.4592,10.335
1200,1.5656,1.8583,10.254
1201,1.2855,1.9062,9.0903
1202,1.592,2.3036,7.7998
1203,1.1754,3.0195,7.5796
1204,0.69653,2.8471,8.1637
1205,0.60077,2.3132,8.7431
1206,0.18657,2.1408,9.0209
1207,-0.49817,2.2438,8.8629
1208,-1.1805,2.488,8.7958
1209,-1.4726,2.6532,9.0927
1210,-1.542,2.8136,9.459
1211,-1.4535,2.9788,9.6912
1212,-1.4175,3.0482,9.9235
1213,-1.3242,2.8327,10.244
1214,-1.8748,3.0506,10.508
1215,-2.4542,3.6372,10.421
1216,-1.5923,3.3954,10.242
1217,-1.1374,3.5534,10.481
1218,-0.64182,3.2469,10.831
1219,-0.76393,2.8806,10.836
1220,-1.1997,2.7106,10.151
1221,-1.147,2.4736,9.2579
1222,-1.0249,2.4856,8.803
1223,-1.0393,2.2964,8.9969
1224,-0.86209,1.9421,9.1095
1225,-0.58914,1.7123,8.8365
1226,-0.48859,1.6308,8.1494
1227,-0.50775,1.82,7.5341
1228,-0.35692,2.2462,7.1797
1229,-0.37367,2.792,7.0648
1230,-0.5293,3.2804,7.2228
1231,-0.66098,3.642,7.7448
1232,-0.86688,3.9245,8.4774
1233,-1.2476,4.1831,9.3177
1234,-1.6067,4.3291,10.105
1235,-1.8174,4.5183,10.577
1236,-1.9419,4.8032,11.027
1237,-2.0185,4.8702,11.595
1238,-1.9754,4.6427,12.009
1239,-2.0281,4.5039,12.071
1240,-2.3704,4.9755,11.298
1241,-1.6689,4.863,10.778
1242,-1.3218,4.8463,10.987
1243,-1.0584,3.8191,11.647
1244,-1.5804,2.9165,11.501
1245,-2.1071,2.5191,10.247
1246,-1.9323,2.5933,8.6402
1247,-1.5756,3.2158,7.388
1248,-0.69449,3.4504,7.1534
1249,0.30629,2.907,7.6897
1250,0.34219,2.1169,8.4175
1251,-0.35452,1.5686,8.5013
1252,-1.0417,1.5518,7.8381
1253,-1.0057,1.9277,6.8134
1254,-0.70647,2.6723,6.4279
1255,-0.7711,3.2924,7.4
1256,-0.46704,3.0338,8.396
1257,-0.55324,2.8112,9.1382
1258,-0.64182,2.5861,9.1765
1259,-1.2883,2.8232,9.2004
1260,-1.882,2.9931,9.5093
1261,-1.7216,2.9548,9.7702
1262,-1.2021,3.0961,10.101
1263,-0.5652,3.235,10.407
1264,-0.23003,3.1871,10.723
1265,-0.4048,3.369,10.738
1266,-0.20129,3.4289,10.086
1267,0.088409,3.4983,9.222
1268,-0.086365,3.6396,8.985
1269,-0.51732,3.4456,9.2938
1270,-1.2547,3.2517,9.4422
1271,-1.633,3.1488,9.0376
1272,-1.6282,3.2469,8.1494
1273,-1.0201,3.4816,7.333
1274,-0.16298,3.7641,7.0457
1275,0.22488,3.9245,7.491
1276,0.3015,3.6946,8.4295
1277,-0.17256,3.2924,8.815
1278,-0.89799,2.9572,8.5564
1279,-1.5947,2.9836,7.8621
1280,-1.8437,3.3259,7.467
1281,-1.7695,3.6827,8.0297
1282,-1.4463,3.7066,9.0807
1283,-1.6187,3.9341,10.043
1284,-1.8413,4.0226,10.472
1285,-2.0592,4.1711,10.57
1286,-2.1765,4.3866,10.515
1287,-2.1334,4.5805,10.618
1288,-2.064,4.6882,10.91
1289,-1.9562,4.4943,11.224
1290,-1.9874,4.1017,11.437
1291,-2.8589,4.468,10.819
1292,-3.3066,4.8846,10.024
1293,-2.2364,4.1663,9.8349
1294,-1.6234,3.551,10.321
1295,-1.724,2.8327,10.814
1296,-1.9874,2.2605,10.24
1297,-2.2794,2.0833,9.3082
1298,-2.5309,2.4975,8.7
1299,-2.2244,2.5837,9.0999
1300,-1.645,1.9373,9.8445
1301,-1.1901,1.2957,9.9881
1302,-1.056,1.1089,9.2938
1303,-1.2524,1.3004,8.5875
1304,-1.3673,1.7601,8.0416
1305,-1.3146,2.1911,8.0799
1306,-1.1183,2.4161,8.3481
1307,-1.2308,2.6412,8.7791
1308,-1.2763,2.6939,9.0304
1309,-1.5133,2.7705,9.0376
1310,-2.0185,2.8375,9.562
1311,-2.052,2.6843,9.6266
1312,-1.9562,2.9405,9.3489
1313,-1.7384,3.3068,8.9371
1314,-1.4295,3.4672,8.8748
1315,-1.1446,3.5582,9.4614
1316,-1.159,3.5965,10.462
1317,-1.5588,3.8742,11.154
1318,-1.4822,3.8622,11.303
1319,-0.86209,3.5462,11.068
1320,-0.30424,2.6939,10.812
1321,-0.71843,2.1025,10.568
1322,-1.1662,1.1999,10.307
1323,-1.9371,0.88145,9.7032
1324,-3.0528,1.0898,9.0496
1325,-3.5891,1.2214,8.8461
1326,-3.3209,1.4345,8.8581
1327,-3.0432,1.796,9.1023
1328,-2.6242,2.0809,9.2316
1329,-2.3489,2.318,9.3537
1330,-2.2579,2.4592,9.4758
1331,-2.1909,2.4664,9.5524
1332,-2.0448,2.4401,9.4422
1333,-1.9491,2.3898,9.38
1334,-1.8317,2.2462,9.526
1335,-1.712,2.1695,9.5069
1336,-1.7096,2.1073,9.3632
1337,-1.8174,2.0762,9.2866
1338,-1.9922,2.0331,9.3321
1339,-2.0065,1.9756,9.4734
1340,-1.9299,2.0905,9.5643
1341,-1.6641,2.1695,9.4973
1342,-1.5923,2.4209,9.4063
1343,-2.0185,3.0267,9.3106
1344,-2.6865,3.7018,9.6122
1345,-2.325,3.5342,10.546
1346,-1.7336,3.3235,11.755
1347,-1.4702,2.5239,12.569
1348,-1.8629,1.547,11.911
1349,-2.8469,1.0467,10.292
1350,-3.6011,1.0347,9.1047
1351,-3.8261,1.1664,8.9634
1352,-3.3808,1.3507,9.3728
1353,-2.3824,1.3531,10.196
1354,-1.4271,1.2861,10.752
1355,-0.93152,1.3603,10.577
1356,-0.67773,1.8679,9.7463
1357,-0.37367,2.3707,8.8916
1358,-0.24438,2.5861,8.5636
1359,-0.59393,2.883,8.2092
1360,-0.90518,3.0338,8.0273
1361,-1.5037,3.3307,8.6186
1362,-2.3154,3.5821,9.7463
1363,-2.3202,3.5438,10.299
1364,-1.7336,3.3882,10.122
1365,-1.0464,3.2637,10.007
1366,-0.78068,3.1607,10.24
1367,-1.0081,2.895,10.836
1368,-1.4008,2.7944,11.65
1369,-1.0464,2.6891,12.052
1370,0.11475,2.3204,11.58
1371,0.43318,2.5358,10.754
1372,0.062073,2.5454,10.081
1373,-0.7711,2.7585,9.6817
1374,-0.79027,2.7154,9.3297
1375,-0.41676,2.9524,8.9658
1376,0.27516,3.1392,8.6354
1377,0.59358,3.2374,8.3409
1378,0.3015,3.1512,8.0728
1379,-0.081573,2.8088,7.7352
1380,-0.46225,2.6436,7.5125
1381,-0.53886,2.6364,7.23
1382,-0.19171,2.8734,6.7679
1383,0.45473,3.2996,6.5213
1384,0.49063,3.7832,6.823
1385,0.17938,4.0729,7.3952
1386,-0.10791,4.2118,8.4008
1387,-0.10551,4.1615,9.1669
1388,-0.18452,4.3004,9.6242
1389,-0.39282,4.5015,9.866
1390,-0.43591,4.7242,10.01
1391,-0.37846,4.851,10.354
1392,-0.33058,4.6667,11.14
1393,-0.58914,4.5183,11.798
1394,-1.2092,4.8008,11.592
1395,-0.63225,4.365,10.752
1396,-0.086365,4.1519,9.9091
1397,0.11954,3.3906,9.72
1398,-0.649,2.9165,9.5428
1399,-1.6809,2.9476,8.9586
1400,-1.621,2.7561,8.4965
1401,-0.77829,2.5718,8.475
1402,-0.021729,2.476,9.1597
1403,0.35417,2.1576,9.7918
1404,0.24403,1.7889,9.7032
1405,-0.14383,1.5111,9.0209
1406,-0.51015,1.4968,8.135
1407,-0.62506,1.9708,7.4479
1408,-0.53409,2.7298,7.1558
1409,-0.17256,3.3307,7.2755
1410,0.3374,3.6061,7.9004
1411,0.56964,3.6228,8.6881
1412,0.35178,3.4863,9.3824
1413,-0.004959,3.2996,10.512
1414,-0.32339,2.895,11.681
1415,-0.33058,2.6196,12.004
1416,-0.20607,2.6915,11.982
1417,0.03334,2.8303,11.585
1418,0.13869,3.2182,10.582
1419,0.93356,2.8232,9.7726
1420,0.91441,2.6412,9.9929
1421,0.50021,1.8942,10.927
1422,-0.12228,1.5327,11.52
1423,-0.45029,1.6404,10.742
1424,-0.20369,1.8535,9.6122
1425,-0.036087,2.3371,8.6186
1426,-0.13185,2.7513,7.9076
1427,0.090805,2.6699,7.4982
1428,-0.21565,2.6101,7.7831
1429,-0.57239,2.2222,8.2068
1430,-0.82617,2.1169,8.5564
1431,-0.82378,2.3874,8.8317
1432,-0.80463,2.6867,9.1238
1433,-0.78068,2.8926,9.3513
1434,-0.86449,3.2158,9.4327
1435,-0.93391,3.5342,9.4422
1436,-0.83575,3.7665,9.4231
1437,-0.82617,4.0921,9.6003
1438,-0.89562,4.4153,9.8876
1439,-0.89322,4.6547,10.012
1440,-0.8573,4.7888,10.101
1441,-0.90039,4.5326,10.249
1442,-1.3721,4.2764,10.362
1443,-2.4471,4.772,9.9331
1444,-2.1669,4.4991,9.1454
1445,-1.5612,4.2262,8.5684
1446,-1.1518,3.9221,8.3792
1447,-1.2978,3.6946,8.2236
1448,-1.5804,3.7162,8.1494
1449,-0.95546,3.278,8.2092
1450,-0.51253,3.144,9.3034
1451,0.088409,2.4257,10.433
1452,0.23206,1.6644,11.101
1453,-0.000183,1.1209,10.639
1454,-0.46225,1.049,9.4375
1455,-0.82857,1.7697,8.1422
1456,-0.5269,2.5454,7.1007
1457,-0.12946,3.2541,6.8876
1458,0.057281,3.776,7.4766
1459,0.074051,3.8838,8.4941
1460,-0.10551,3.8359,9.6386
1461,-0.36409,3.7258,10.216
1462,-0.97223,3.8622,10.302
1463,-0.96744,3.8527,10.134
1464,-0.68253,3.9484,10.139
1465,-0.28268,3.9221,10.194
1466,-0.2803,4.0801,10.153
1467,-0.1151,4.0107,9.799
1468,0.36134,3.5031,9.6338
1469,-0.20607,3.2397,10.24
1470,-0.63704,2.7657,10.714
1471,-0.66815,2.4951,10.457
1472,-0.89322,2.883,9.6027
1473,-0.20847,3.1248,8.4247
1474,0.25362,3.4552,7.6466
1475,0.062073,3.5151,7.5604
1476,-0.12946,3.0051,7.8142
1477,-0.56042,2.6963,8.1135
1478,-0.90279,2.6029,8.0033
1479,-0.86688,2.6867,7.5796
1480,-0.80463,2.8471,7.1486
1481,-0.86209,2.9572,7.0385
1482,-0.96504,3.1057,7.0648
1483,-1.0464,3.3283,7.5101
1484,-0.90518,3.5941,8.1853
1485,-0.52211,3.8814,9.0831
1486,-0.63704,4.353,10.472
1487,-0.54845,4.377,11.631
1488,-0.38803,4.3411,12.459
1489,-0.48381,4.3219,12.543
1490,-0.71365,4.3961,11.554
1491,-1.1662,4.851,10.141
1492,-1.9323,5.7872,9.1358
1493,-0.96265,5.5741,9.6027
1494,0.018982,4.8127,11.214
1495,0.1339,3.4121,12.301
1496,-0.64421,2.3323,11.695
1497,-1.973,2.4521,9.1933
1498,-2.2076,2.8974,7.2875
1499,-1.7982,3.5414,6.9044
1500,-1.1015,3.7904,7.6035
1501,-0.055237,2.7992,8.5827
1502,-0.24918,2.045,9.4614
1503,-0.91956,1.4178,9.3058
1504,-1.5612,1.2789,8.3385
1505,-1.8222,1.832,7.1342
1506,-1.3984,2.2916,6.2556
1507,-1.0057,2.737,6.2077
1508,-0.83575,3.0267,6.3489
1509,-0.93152,3.2541,6.7823
1510,-0.93152,3.3092,7.3306
1511,-0.87166,3.4193,8.2571
1512,-0.96744,3.6803,9.5141
1513,-0.90039,3.9293,10.805
1514,-0.40241,3.7162,12.009
1515,0.047714,3.2254,12.634
1516,-0.076797,3.0841,12.691
1517,-0.80463,3.8718,11.889
1518,0.27756,3.6132,11.087
1519,1.2304,3.2493,11.197
1520,1.1754,2.3659,11.935
1521,0.25362,1.8726,12.03
1522,-0.17735,1.6596,10.817
1523,0.31586,1.547,9.2914
1524,1.1155,1.82,8.3146
1525,1.3023,2.0379,8.0704
1526,0.89287,1.6955,8.1087
1527,0.31586,1.1233,8.1087
1528,0.076431,0.74258,7.9842
1529,-0.26354,0.92454,7.6083
1530,-0.17496,1.2669,7.309
1531,0.13629,1.9756,6.9236
1532,0.10995,2.7322,7.0433
1533,0.2177,3.0697,7.6634
1534,0.009399,3.6037,8.7288
1535,-0.50296,3.8622,10.163
1536,-1.0297,3.8215,11.274
1537,-1.6402,3.9389,11.978
1538,-2.1621,4.2477,12.313
1539,-2.1047,4.4129,12.392
1540,-1.6785,4.3818,12.452
1541,-2.2435,5.1647,12.071
1542,-2.3609,5.4137,11.444
1543,-0.89322,4.0753,11.437
1544,-0.68013,3.3307,12.562
1545,-0.93631,2.2701,12.935
1546,-1.724,2.1001,11.564
1547,-1.8772,1.9493,9.8181
1548,-1.4223,1.8822,8.6785
1549,-1.1374,2.0546,8.2667
1550,-0.62985,1.7434,8.2021
1551,-0.18452,1.3244,7.9962
1552,0.12193,1.1209,7.3856
1553,0.27756,1.2047,6.562
1554,0.26318,1.6835,5.8773
1555,0.1315,2.2438,5.8486
1556,-0.04567,2.5909,6.4208
1557,0.15066,2.7609,6.8469
1558,0.23924,3.1009,7.582
1559,0.057281,3.1871,8.2547
1560,-0.76633,3.1153,9.3656
1561,-1.4151,2.792,10.079
1562,-1.9754,2.8782,10.445
1563,-1.9491,2.9309,10.697
1564,-1.2811,2.5742,11.099
1565,-1.1566,2.5071,11.255
1566,-2.1167,3.7641,10.218
1567,-0.87884,3.5845,8.8796
1568,-0.46225,3.5725,9.1525
1569,-0.36649,2.9884,10.601
1570,-0.25397,2.2126,11.925
1571,-0.70168,2.1528,11.863
1572,-0.38564,2.0307,9.8756
1573,0.40685,2.0953,8.1374
1574,0.67259,2.737,7.3928
1575,0.78513,2.4856,8.159
1576,0.64146,1.7099,9.3369
1577,0.426,1.2621,9.538
1578,0.06926,1.2909,8.9179
1579,-0.28508,1.6261,8.2882
1580,-0.30185,2.1312,7.6634
1581,-0.29945,2.5358,7.5341
1582,-0.31621,2.7274,7.7495
1583,-0.39043,2.9093,8.0129
1584,-0.75195,3.2158,8.6665
1585,-1.1949,3.3786,9.2651
